"file name,","file size,","number of words,","% positive,","% negative,","% uncertainty,","% litigious,","% modal-weak,","% modal moderate,","% modal strong,","% constraining,","# of alphanumeric,","# of digits,","# of numbers,","avg # of syllables per word,","average word length,",vocabulary
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000891092-04-004214.txt,9430,762,0.26246719160104987,0.13123359580052493,1.4435695538057742,0.9186351706036745,0.39370078740157477,0.0,0.26246719160104987,0.13123359580052493,5708,435,0,1.8123359580052494,5.459317585301838,294
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001169232-04-004668.txt,14504,843,0.5931198102016607,1.542111506524318,1.0676156583629894,0.5931198102016607,0.2372479240806643,0.11862396204033215,0.0,0.2372479240806643,6319,1179,0,1.8185053380782918,5.483985765124555,293
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000801898-04-000119.txt,51313,3042,1.183431952662722,2.235371466140697,0.8218277449046679,1.2491781722550954,0.3287310979618672,0.3616042077580539,0.6903353057199211,0.26298487836949375,27135,3624,0,1.791913214990138,5.464497041420119,730
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001263279-04-000298.txt,7833,575,0.34782608695652173,0.5217391304347827,1.7391304347826086,1.565217391304348,0.34782608695652173,0.17391304347826086,0.34782608695652173,0.34782608695652173,4625,427,0,1.9217391304347826,5.641739130434782,237
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001193125-04-157580.txt,48073,2541,1.023219205037387,1.5741833923652107,0.9838646202282565,0.3541912632821724,0.19677292404565133,0.07870916961826052,0.19677292404565133,0.27548209366391185,24104,2961,0,1.89728453364817,5.706414797323888,633
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000891092-04-004236.txt,18345,1130,0.7079646017699115,0.35398230088495575,0.6194690265486725,0.6194690265486725,0.2654867256637168,0.0,0.17699115044247787,0.17699115044247787,8525,1615,0,1.9424778761061947,5.873451327433628,394
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001140437-04-000272.txt,37680,2540,0.9448818897637795,0.984251968503937,0.7086614173228346,0.7086614173228346,0.23622047244094488,0.15748031496062992,0.19685039370078738,0.15748031496062992,17334,2534,0,1.802755905511811,5.52007874015748,586
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000950129-04-006499.txt,19637,1431,0.6988120195667366,1.1180992313067784,1.0482180293501049,1.9566736547868624,0.2795248078266946,0.20964360587002098,0.3494060097833683,0.20964360587002098,12454,1258,0,1.816911250873515,5.355695317959469,507
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001014108-04-000187.txt,14638,1136,0.35211267605633806,1.4084507042253522,2.024647887323944,0.528169014084507,0.17605633802816903,0.6161971830985915,0.08802816901408451,0.17605633802816903,8549,914,0,1.8829225352112675,5.67693661971831,403
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000803647-04-000056.txt,11227,741,2.1592442645074224,1.6194331983805668,0.8097165991902834,1.349527665317139,0.1349527665317139,0.0,0.1349527665317139,0.2699055330634278,5864,657,0,1.794871794871795,5.439946018893387,311
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000940944-04-000126.txt,23042,1627,1.843884449907806,0.43023970497848807,0.36877688998156116,0.7990165949600493,0.06146281499692685,0.06146281499692685,0.2458512599877074,0.1229256299938537,11573,1311,0,1.7695144437615242,5.463429625076828,482
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000950117-04-003089.txt,11448,818,0.7334963325183375,1.5892420537897312,0.9779951100244498,1.3447432762836184,0.24449877750611246,0.0,0.24449877750611246,0.36674816625916873,6183,981,0,1.8887530562347188,5.530562347188264,293
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001104659-04-027791.txt,13071,640,0.46875,0.9375,2.03125,1.5625,0.15625,0.0,0.15625,0.46875,7090,1199,0,1.8515625,5.5015625,283
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001193125-04-149112.txt,25277,1154,1.9930675909878681,0.17331022530329288,0.5199306759098787,1.1265164644714039,0.17331022530329288,0.0,0.08665511265164644,0.34662045060658575,12468,1884,0,1.9445407279029463,5.838821490467938,452
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001156973-04-000999.txt,367627,10232,1.1043784206411258,2.2478498827208755,0.36161063330727133,0.5863956215793589,0.05863956215793589,0.05863956215793589,0.14659890539483972,0.33229085222830335,148359,20501,0,1.8012118842845974,5.3861415168100075,1185
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001188112-04-001273.txt,8897,739,0.5412719891745602,2.3004059539918806,1.4884979702300407,2.571041948579161,0.40595399188092013,0.40595399188092013,0.2706359945872801,0.2706359945872801,5694,362,0,1.9133964817320703,5.660351826792963,321
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001104659-04-026919.txt,68199,1649,1.334141904184354,0.9702850212249848,0.8489993935718617,0.4851425106124924,0.06064281382656155,0.1212856276531231,0.3032140691328078,0.18192844147968465,26871,3266,0,1.8835657974530018,5.619163129169193,531
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000950134-04-012878.txt,52951,2038,1.422963689892051,1.3738959764474974,1.030421982335623,0.2944062806673209,0.04906771344455348,0.14720314033366044,0.14720314033366044,0.19627085377821393,15728,3245,0,1.9980372914622178,5.960745829244357,549
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000910680-04-000927.txt,18742,1102,1.17967332123412,1.9056261343012704,0.4537205081669692,0.9981851179673321,0.09074410163339383,0.09074410163339383,0.18148820326678766,0.3629764065335753,7944,964,0,1.8421052631578947,5.568058076225046,415
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001104659-04-027666.txt,56797,2805,2.7807486631016043,0.9269162210338682,1.033868092691622,0.6417112299465241,0.07130124777183601,0.10695187165775401,1.2121212121212122,0.14260249554367202,28317,3058,0,1.7989304812834224,5.402139037433155,689
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001299933-04-000851.txt,40179,1716,1.2237762237762237,0.4079254079254079,0.9906759906759907,0.5827505827505828,0.2331002331002331,0.11655011655011654,0.5244755244755245,0.34965034965034963,19065,2412,0,1.8403263403263403,5.488927738927739,589
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001299933-04-000770.txt,22402,1716,0.7575757575757576,3.4382284382284385,2.2144522144522143,0.9324009324009324,0.5827505827505828,0.4079254079254079,0.2913752913752914,0.34965034965034963,14081,785,0,1.9108391608391608,5.645687645687645,513
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001028643-04-000017.txt,32681,1904,0.5777310924369748,0.7352941176470588,0.42016806722689076,0.5777310924369748,0.15756302521008403,0.10504201680672269,0.10504201680672269,0.31512605042016806,13296,1971,0,1.853466386554622,5.523109243697479,526
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001005794-04-000642.txt,59615,4666,0.6858122588941277,1.221603086155165,1.307329618516931,1.7573939134162022,0.2571795970852979,0.3643377625375054,0.30004286326618085,0.17145306472353192,30796,2941,0,1.767038148306901,5.428632661808829,913
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001157523-04-008531.txt,8796,598,1.3377926421404682,0.33444816053511706,0.6688963210702341,0.5016722408026756,0.16722408026755853,0.0,0.33444816053511706,0.33444816053511706,4736,486,0,1.834448160535117,5.633779264214047,293
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001299933-04-000509.txt,17110,1236,1.2944983818770228,0.9708737864077669,2.1844660194174756,0.889967637540453,0.8090614886731391,0.48543689320388345,0.08090614886731393,0.16181229773462785,10458,704,0,1.8236245954692556,5.3454692556634305,422
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000946275-04-000820.txt,15234,952,0.31512605042016806,0.8403361344537815,0.5252100840336135,0.5252100840336135,0.10504201680672269,0.0,0.0,0.21008403361344538,7053,1092,0,1.7668067226890756,5.430672268907563,297
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000879573-04-000036.txt,14628,1103,0.6346328195829556,0.7252946509519492,0.9972801450589301,1.4505893019038985,0.0,0.09066183136899365,0.09066183136899365,0.3626473254759746,8836,644,0,1.9646418857660926,5.7053490480507705,359
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001104659-04-025579.txt,58607,2523,0.6738010305192231,1.0305192231470472,0.753071739992073,0.3963535473642489,0.19817677368212444,0.07927070947284978,0.15854141894569956,0.11890606420927466,26730,3306,0,1.7312722948870392,5.317479191438763,581
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001104659-04-028229.txt,27227,1269,1.1820330969267139,1.024428684003152,1.3396375098502757,0.9456264775413712,0.2364066193853428,0.31520882584712373,0.15760441292356187,0.2364066193853428,13581,1827,0,1.8297872340425532,5.556343577620173,476
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000015847-04-000017.txt,13712,981,1.9367991845056065,0.3058103975535168,0.3058103975535168,0.7135575942915392,0.3058103975535168,0.0,0.40774719673802245,0.3058103975535168,8016,834,0,1.8980632008154943,5.675840978593272,366
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000950134-04-014060.txt,76591,1744,0.8027522935779817,0.6880733944954129,0.573394495412844,0.45871559633027525,0.11467889908256881,0.0,0.286697247706422,0.17201834862385323,30710,5634,0,1.8623853211009174,5.5625,540
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000874733-04-000102.txt,16595,1278,0.6259780907668232,1.2519561815336464,0.7042253521126761,1.0172143974960877,0.3129890453834116,0.0,1.4084507042253522,0.9389671361502347,9958,1316,0,1.7613458528951487,5.275430359937403,387
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001072613-04-001620.txt,13727,1064,0.5639097744360901,1.3157894736842104,1.7857142857142856,1.5977443609022555,0.8458646616541353,0.28195488721804507,0.37593984962406013,0.6578947368421052,8139,738,0,1.9511278195488722,5.8007518796992485,396
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000891092-04-004233.txt,39890,3296,1.0012135922330099,2.275485436893204,1.4866504854368932,0.3640776699029126,0.12135922330097086,0.12135922330097086,0.1820388349514563,0.06067961165048543,22231,1883,0,1.8613470873786409,5.628033980582524,663
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000950129-04-006541.txt,10297,854,0.351288056206089,0.117096018735363,0.702576112412178,1.053864168618267,0.234192037470726,0.0,0.468384074941452,1.756440281030445,6209,599,0,1.7740046838407495,5.355971896955504,291
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001104659-04-027193.txt,21851,996,1.2048192771084338,1.9076305220883536,1.2048192771084338,0.7028112449799196,0.30120481927710846,0.0,0.0,0.30120481927710846,11060,1545,0,1.8363453815261044,5.47289156626506,360
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001104659-04-028253.txt,38943,1158,0.3454231433506045,0.17271157167530224,1.8998272884283247,0.6044905008635579,0.4317789291882556,0.08635578583765112,0.08635578583765112,0.17271157167530224,16041,2372,0,1.8842832469775475,5.6070811744386875,382
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000950134-04-013514.txt,26664,1374,0.727802037845706,2.547307132459971,1.6011644832605532,0.5094614264919942,0.21834061135371177,0.1455604075691412,0.43668122270742354,0.1455604075691412,13587,1656,0,1.7962154294032022,5.298398835516739,430
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001157523-04-008887.txt,42880,2791,0.895736295234683,1.791472590469366,0.6091006807595843,0.7882479398065209,0.10748835542816196,0.21497671085632392,0.14331780723754925,0.14331780723754925,19925,3633,0,1.9218917950555356,5.788247939806521,597
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000950134-04-013408.txt,48909,1658,0.9650180940892641,0.3618817852834741,0.5428226779252111,0.6031363088057901,0.12062726176115801,0.3618817852834741,0.24125452352231602,0.30156815440289503,21370,3117,0,1.8986731001206272,5.569963811821472,448
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001157523-04-008148.txt,15825,1129,1.1514614703277237,0.8857395925597875,1.328609388839681,0.70859167404783,0.08857395925597875,0.08857395925597875,0.2657218777679362,0.2657218777679362,8085,1085,0,1.821080602302923,5.5305580159433125,436
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000947871-04-002105.txt,83976,6886,0.7551553877432472,0.6970665117629974,1.2198663955852456,0.6244554167876851,0.6970665117629974,0.7406331687481847,0.4211443508568109,0.26139994191112403,45584,2430,0,1.6275050827766482,5.001306999709556,1195
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001104659-04-028144.txt,32802,936,0.8547008547008548,0.3205128205128205,0.5341880341880342,0.7478632478632479,0.10683760683760685,0.0,0.4273504273504274,0.3205128205128205,13893,2105,0,1.8002136752136753,5.464743589743589,355
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000950123-04-011180.txt,179581,4953,0.5249343832020997,0.7672117908338381,1.372905309913184,0.26246719160104987,0.4643650312941652,0.20189783969311528,0.06056935190793458,0.24227740763173833,74115,10953,0,1.9101554613365637,5.6587926509186355,682
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000950123-04-010600.txt,39399,1969,0.7618080243778568,1.472828847130523,0.8125952260030471,0.5586592178770949,0.30472320975114275,0.20314880650076178,0.0,0.20314880650076178,19909,2555,0,1.8263077704418487,5.476383951244286,562
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001193125-04-161942.txt,49290,2333,0.9858551221603087,1.3287612516073724,0.8144020574367767,0.6429489927132447,0.04286326618088298,0.08572653236176596,0.17145306472353192,0.3857693956279469,23201,3111,0,1.8834119159879983,5.6116588084012005,614
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001193125-04-159688.txt,23494,2457,0.9361009361009361,1.0582010582010581,1.1803011803011803,0.6512006512006512,0.2849002849002849,0.1628001628001628,1.0582010582010581,0.5698005698005698,16395,843,0,1.8241758241758241,5.367521367521367,757
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001047469-04-029569.txt,75784,3558,0.6745362563237773,1.405283867341203,1.6582349634626194,0.7588532883642496,0.30916245081506466,0.25295109612141653,0.08431703204047217,0.19673974142776843,36712,5178,0,1.9305789769533446,5.674536256323777,638
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001193125-04-160279.txt,33007,1648,1.2742718446601942,1.516990291262136,0.42475728155339804,0.9708737864077669,0.06067961165048543,0.06067961165048543,0.48543689320388345,0.48543689320388345,16286,2755,0,1.7603155339805825,5.277912621359223,517
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001193125-04-152827.txt,77094,3604,1.9422863485016646,1.9977802441731412,0.8601553829078802,0.9156492785793563,0.11098779134295228,0.22197558268590456,0.22197558268590456,0.0832408435072142,36746,5041,0,1.8829078801331853,5.696725860155383,733
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001009448-04-000069.txt,18850,1376,1.4534883720930232,0.436046511627907,1.0174418604651163,0.436046511627907,0.14534883720930233,0.07267441860465117,0.14534883720930233,0.14534883720930233,10060,1286,0,1.7688953488372092,5.2645348837209305,441
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000950134-04-013073.txt,9884,844,0.5924170616113744,0.11848341232227488,1.3033175355450237,0.5924170616113744,0.35545023696682465,0.11848341232227488,0.0,0.35545023696682465,6141,547,0,1.8400473933649288,5.496445497630332,313
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000076267-04-000040.txt,19241,1355,1.1808118081180812,1.2546125461254614,0.7380073800738007,0.5904059040590406,0.2952029520295203,0.22140221402214022,0.5166051660516605,0.22140221402214022,9825,1402,0,1.8642066420664207,5.537269372693727,444
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001125282-04-004382.txt,32085,1573,0.8900190718372537,1.1443102352193262,1.3350286077558804,1.0171646535282899,0.19071837253655435,0.12714558169103624,0.19071837253655435,0.25429116338207247,15598,2058,0,1.8239033693579147,5.457088366179275,525
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001193125-04-146433.txt,43278,1831,0.70999453850355,1.1469142545057347,1.7476788640087382,1.1469142545057347,0.4915346805024577,0.1638448935008192,0.1638448935008192,0.3276897870016384,19989,2496,0,1.9284543965046423,5.711086837793555,525
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001104659-04-028909.txt,17267,993,2.6183282980866065,0.906344410876133,0.7049345417925479,1.6112789526686808,0.10070493454179255,0.10070493454179255,0.0,0.3021148036253776,9891,1381,0,1.8741188318227593,5.547834843907351,392
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000899797-04-000321.txt,90984,2571,1.9058732010890704,0.31116297160637885,0.661221314663555,0.4667444574095682,0.3500583430571762,0.0,0.4667444574095682,0.31116297160637885,40859,9281,0,1.6946713341112407,5.1007390120575655,775
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000950117-04-003169.txt,13111,989,1.5166835187057632,1.0111223458038423,0.7077856420626896,0.6066734074823054,0.20222446916076847,0.10111223458038424,0.3033367037411527,0.3033367037411527,7291,780,0,1.82103134479272,5.440849342770475,416
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000909567-04-001343.txt,38237,3249,0.49245921822099104,1.9698368728839641,1.077254539858418,1.8159433671899046,0.1538935056940597,0.18467220683287164,0.09233610341643582,0.7694675284702985,25563,1965,0,1.794090489381348,5.292397660818714,771
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0001193125-04-145869.txt,37677,1733,0.8078476630121176,1.0963646855164455,1.4425851125216387,1.0963646855164455,0.5770340450086555,0.17311021350259664,0.1154068090017311,0.28851702250432776,18066,2306,0,1.9417195614541258,5.727639930755915,556
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000911160-04-000030.txt,12794,1121,1.070472792149866,0.17841213202497772,1.9625334522747548,0.2676181980374665,0.2676181980374665,0.08920606601248886,0.44603033006244425,0.2676181980374665,8781,508,0,1.9161462979482604,5.6904549509366635,468
/home/traugerjacob/researchNCSABrunner/LM/2004QTR3/textOnly/0000950137-04-007574.txt,33903,1766,1.0192525481313703,0.622876557191393,0.39637599093997733,0.39637599093997733,0.11325028312570783,0.11325028312570783,0.22650056625141565,0.28312570781426954,18196,2343,0,1.8539071347678369,5.516987542468856,558
